0.291: [GC (Allocation Failure) 262208K->345K(1004928K), 0.0012060 secs]
12.675: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002110 secs]
12.825: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002090 secs]
12.976: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002010 secs]
13.127: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002050 secs]
13.340: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002160 secs]
13.491: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002740 secs]
13.677: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002100 secs]
13.826: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002070 secs]
14.028: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002130 secs]
14.177: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002050 secs]
14.333: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002200 secs]
14.486: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002290 secs]
14.679: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002060 secs]
14.829: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002170 secs]
14.979: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002150 secs]
15.131: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002050 secs]
15.283: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0001990 secs]
15.459: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002280 secs]
15.614: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002160 secs]
15.764: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002090 secs]
15.917: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002020 secs]
16.067: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002170 secs]
16.220: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002110 secs]
16.371: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002060 secs]
16.543: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002240 secs]
16.694: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002050 secs]
16.846: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002030 secs]
16.995: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0003480 secs]
17.148: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002160 secs]
17.431: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002300 secs]
17.584: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002070 secs]
17.741: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002050 secs]
17.985: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002210 secs]
18.227: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002160 secs]
18.377: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002190 secs]
18.530: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002230 secs]
18.686: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002060 secs]
18.838: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002080 secs]
19.037: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002140 secs]
19.187: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002770 secs]
19.397: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002160 secs]
19.546: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002060 secs]
19.738: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002140 secs]
19.887: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002040 secs]
20.038: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002050 secs]
20.339: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002150 secs]
20.488: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002070 secs]
20.660: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002070 secs]
20.889: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002050 secs]
21.190: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002080 secs]
21.420: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002080 secs]
21.591: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002070 secs]
21.741: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002130 secs]
22.032: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0003210 secs]
22.182: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002060 secs]
22.397: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0003150 secs]
22.546: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002920 secs]
22.746: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002150 secs]
22.895: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002080 secs]
23.159: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002170 secs]
23.310: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002220 secs]
23.492: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002180 secs]
23.648: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002180 secs]
23.801: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002040 secs]
23.951: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002060 secs]
24.144: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002050 secs]
24.345: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002070 secs]
24.495: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002050 secs]
24.663: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002160 secs]
24.813: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002200 secs]
24.965: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002180 secs]
25.160: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002200 secs]
25.315: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002070 secs]
25.494: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002120 secs]
25.642: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002880 secs]
25.898: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002040 secs]
26.049: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002050 secs]
26.199: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002030 secs]
26.348: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002070 secs]
26.553: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002080 secs]
26.749: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002070 secs]
26.898: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002180 secs]
27.050: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0003510 secs]
27.200: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002060 secs]
27.353: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002100 secs]
27.551: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002160 secs]
27.712: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002060 secs]
27.861: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002050 secs]
28.102: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002090 secs]
28.251: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002020 secs]
28.451: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002320 secs]
28.603: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002130 secs]
28.806: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0003160 secs]
28.955: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002920 secs]
29.163: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002140 secs]
29.314: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002300 secs]
29.466: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002110 secs]
29.617: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002070 secs]
29.769: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002130 secs]
29.919: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002030 secs]
30.073: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002170 secs]
30.222: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002170 secs]
30.374: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002160 secs]
30.523: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002060 secs]
30.676: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002270 secs]
30.856: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002190 secs]
31.007: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002000 secs]
31.257: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002200 secs]
31.408: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002780 secs]
31.607: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002190 secs]
31.758: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002020 secs]
31.958: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002200 secs]
32.109: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0003230 secs]
32.258: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002060 secs]
32.420: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002210 secs]
32.573: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002070 secs]
32.760: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002040 secs]
32.909: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002050 secs]
33.109: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002280 secs]
33.264: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002780 secs]
33.415: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002070 secs]
33.615: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002140 secs]
33.764: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002170 secs]
33.917: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002170 secs]
34.067: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002040 secs]
34.220: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002140 secs]
34.397: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002210 secs]
34.546: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002070 secs]
34.699: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002010 secs]
34.864: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002090 secs]
35.012: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002160 secs]
35.164: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002030 secs]
35.314: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002060 secs]
35.492: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002170 secs]
35.646: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002080 secs]
35.795: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002030 secs]
35.966: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002170 secs]
36.120: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002010 secs]
36.269: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002140 secs]
36.421: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0003060 secs]
36.615: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002060 secs]
36.821: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002090 secs]
37.017: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002060 secs]
37.268: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002130 secs]
37.422: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002050 secs]
37.571: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002180 secs]
37.731: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002150 secs]
37.923: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002170 secs]
38.072: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002070 secs]
38.270: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002050 secs]
38.419: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002150 secs]
38.570: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002020 secs]
38.770: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002140 secs]
38.920: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002040 secs]
39.120: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0001930 secs]
39.285: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002090 secs]
39.463: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002140 secs]
39.613: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002080 secs]
39.772: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002130 secs]
39.921: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002040 secs]
40.164: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002270 secs]
40.314: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002030 secs]
40.469: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002170 secs]
40.619: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002050 secs]
40.828: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002160 secs]
40.977: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002160 secs]
41.129: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002750 secs]
41.279: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002040 secs]
41.463: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002190 secs]
41.613: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002200 secs]
41.766: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002150 secs]
41.976: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002040 secs]
42.171: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002150 secs]
42.324: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0004030 secs]
42.476: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002040 secs]
42.659: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002050 secs]
42.827: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002150 secs]
42.978: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002030 secs]
43.165: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002120 secs]
43.316: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002060 secs]
43.478: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002380 secs]
43.628: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002050 secs]
43.779: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002140 secs]
43.980: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002170 secs]
44.133: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002760 secs]
44.283: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002060 secs]
44.475: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002100 secs]
44.623: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002170 secs]
44.780: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002750 secs]
45.028: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002190 secs]
45.178: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002200 secs]
45.332: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002060 secs]
45.481: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002060 secs]
45.675: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002200 secs]
45.828: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002050 secs]
45.977: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002040 secs]
46.133: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002270 secs]
46.283: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002020 secs]
46.434: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002030 secs]
46.628: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002190 secs]
46.783: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002190 secs]
46.932: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002180 secs]
47.085: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0001980 secs]
47.385: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002860 secs]
47.542: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002060 secs]
47.746: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002170 secs]
47.895: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002020 secs]
48.082: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002180 secs]
48.231: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002050 secs]
48.423: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002170 secs]
48.572: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002190 secs]
48.725: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002020 secs]
48.875: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002070 secs]
49.040: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002180 secs]
49.192: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002150 secs]
49.386: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002290 secs]
49.535: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002060 secs]
49.693: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002030 secs]
49.843: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002060 secs]
50.025: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002190 secs]
50.179: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002790 secs]
50.329: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002060 secs]
50.486: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002240 secs]
50.635: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002070 secs]
50.788: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002150 secs]
50.936: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002060 secs]
51.147: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002150 secs]
51.301: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002110 secs]
51.450: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002060 secs]
51.604: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002780 secs]
51.752: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002180 secs]
51.905: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002250 secs]
52.164: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002270 secs]
52.313: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002050 secs]
52.467: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0004090 secs]
52.640: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002070 secs]
52.848: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002200 secs]
52.999: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002140 secs]
53.149: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002060 secs]
53.303: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002180 secs]
53.492: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002170 secs]
53.661: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002220 secs]
53.814: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002060 secs]
54.004: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002090 secs]
54.154: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002060 secs]
54.354: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002140 secs]
54.504: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002170 secs]
54.663: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002870 secs]
54.814: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002080 secs]
54.991: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002150 secs]
55.141: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002010 secs]
55.303: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002220 secs]
55.453: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002060 secs]
55.654: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002070 secs]
55.802: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002250 secs]
56.004: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002240 secs]
56.155: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002010 secs]
56.304: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002040 secs]
56.491: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002080 secs]
56.655: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002060 secs]
56.804: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002790 secs]
57.105: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002180 secs]
57.256: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002170 secs]
57.433: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002100 secs]
57.625: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0003050 secs]
57.791: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002160 secs]
57.941: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002070 secs]
58.094: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002150 secs]
58.244: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002050 secs]
58.399: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002160 secs]
58.548: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002070 secs]
58.808: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002070 secs]
58.993: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002060 secs]
59.158: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002260 secs]
59.310: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002170 secs]
59.459: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002030 secs]
59.610: [GC (Allocation Failure) 349770K->435K(1048512K), 0.0002040 secs]
