4.380: [GC (Allocation Failure) 41675K->337K(82944K), 0.0002770 secs]
4.426: [GC (Allocation Failure) 40161K->337K(81536K), 0.0002050 secs]
4.479: [GC (Allocation Failure) 38793K->337K(80192K), 0.0002220 secs]
4.499: [GC (Allocation Failure) 37426K->337K(78912K), 0.0002010 secs]
4.520: [GC (Allocation Failure) 36152K->337K(77696K), 0.0002040 secs]
4.536: [GC (Allocation Failure) 34931K->337K(76544K), 0.0002320 secs]
4.550: [GC (Allocation Failure) 33807K->337K(75456K), 0.0002270 secs]
4.572: [GC (Allocation Failure) 32684K->337K(74432K), 0.0002050 secs]
4.665: [GC (Allocation Failure) 31658K->337K(73408K), 0.0002160 secs]
4.682: [GC (Allocation Failure) 30632K->337K(72448K), 0.0002040 secs]
4.699: [GC (Allocation Failure) 29704K->337K(71552K), 0.0002840 secs]
4.712: [GC (Allocation Failure) 28776K->337K(77248K), 0.0002310 secs]
4.728: [GC (Allocation Failure) 34491K->337K(84096K), 0.0002050 secs]
4.776: [GC (Allocation Failure) 41333K->337K(82624K), 0.0002170 secs]
4.794: [GC (Allocation Failure) 39868K->337K(81280K), 0.0002050 secs]
4.825: [GC (Allocation Failure) 38500K->337K(80000K), 0.0002280 secs]
4.841: [GC (Allocation Failure) 37226K->337K(78720K), 0.0002080 secs]
4.875: [GC (Allocation Failure) 35956K->337K(77504K), 0.0002150 secs]
4.978: [GC (Allocation Failure) 34735K->337K(76352K), 0.0002170 secs]
4.997: [GC (Allocation Failure) 33612K->337K(75264K), 0.0002140 secs]
5.011: [GC (Allocation Failure) 32488K->337K(74240K), 0.0002150 secs]
5.068: [GC (Allocation Failure) 31463K->337K(73216K), 0.0002080 secs]
5.108: [GC (Allocation Failure) 30437K->337K(72256K), 0.0002160 secs]
5.125: [GC (Allocation Failure) 29509K->337K(71360K), 0.0002750 secs]
5.138: [GC (Allocation Failure) 28581K->337K(77056K), 0.0002180 secs]
5.170: [GC (Allocation Failure) 34296K->337K(75904K), 0.0002330 secs]
5.187: [GC (Allocation Failure) 33123K->337K(82496K), 0.0002830 secs]
5.205: [GC (Allocation Failure) 39721K->337K(90432K), 0.0002060 secs]
5.231: [GC (Allocation Failure) 47683K->337K(88704K), 0.0002150 secs]
5.254: [GC (Allocation Failure) 45925K->337K(87040K), 0.0002060 secs]
5.278: [GC (Allocation Failure) 44264K->337K(85440K), 0.0002170 secs]
5.301: [GC (Allocation Failure) 42701K->337K(83968K), 0.0002030 secs]
5.381: [GC (Allocation Failure) 41187K->337K(82560K), 0.0002120 secs]
5.399: [GC (Allocation Failure) 39819K->337K(81216K), 0.0002770 secs]
5.440: [GC (Allocation Failure) 38451K->337K(79936K), 0.0002050 secs]
