0.076: [GC (Allocation Failure) 16097K->463K(61824K), 0.0008220 secs]
4.604: [GC (Allocation Failure) 40879K->435K(82176K), 0.0002120 secs]
4.628: [GC (Allocation Failure) 39512K->435K(80832K), 0.0002720 secs]
4.648: [GC (Allocation Failure) 38144K->435K(79552K), 0.0002030 secs]
4.673: [GC (Allocation Failure) 36875K->435K(78336K), 0.0002220 secs]
4.785: [GC (Allocation Failure) 35605K->435K(77184K), 0.0002120 secs]
4.807: [GC (Allocation Failure) 34530K->435K(76032K), 0.0002100 secs]
4.881: [GC (Allocation Failure) 33358K->435K(74944K), 0.0002140 secs]
4.901: [GC (Allocation Failure) 32284K->435K(73920K), 0.0002010 secs]
4.930: [GC (Allocation Failure) 31210K->435K(72960K), 0.0002140 secs]
4.945: [GC (Allocation Failure) 30233K->435K(72000K), 0.0002770 secs]
4.984: [GC (Allocation Failure) 29354K->435K(71104K), 0.0002220 secs]
5.000: [GC (Allocation Failure) 28377K->435K(76736K), 0.0003940 secs]
5.082: [GC (Allocation Failure) 34042K->435K(75648K), 0.0002020 secs]
5.135: [GC (Allocation Failure) 32968K->435K(74560K), 0.0002090 secs]
5.151: [GC (Allocation Failure) 31893K->435K(73536K), 0.0002670 secs]
5.181: [GC (Allocation Failure) 30819K->435K(72576K), 0.0002270 secs]
5.196: [GC (Allocation Failure) 29842K->435K(71680K), 0.0001990 secs]
5.214: [GC (Allocation Failure) 28963K->435K(70784K), 0.0002000 secs]
5.260: [GC (Allocation Failure) 28084K->435K(69952K), 0.0002190 secs]
5.274: [GC (Allocation Failure) 27303K->435K(69120K), 0.0002020 secs]
5.362: [GC (Allocation Failure) 26424K->435K(68352K), 0.0002100 secs]
5.376: [GC (Allocation Failure) 25642K->435K(67584K), 0.0002120 secs]
5.392: [GC (Allocation Failure) 24857K->435K(66880K), 0.0002000 secs]
5.409: [GC (Allocation Failure) 24173K->435K(71680K), 0.0002390 secs]
5.434: [GC (Allocation Failure) 28963K->435K(70784K), 0.0002100 secs]
5.453: [GC (Allocation Failure) 28084K->435K(69952K), 0.0002040 secs]
5.471: [GC (Allocation Failure) 27303K->435K(69120K), 0.0002010 secs]
5.485: [GC (Allocation Failure) 26424K->435K(74368K), 0.0002140 secs]
5.548: [GC (Allocation Failure) 31698K->435K(73344K), 0.0002130 secs]
5.563: [GC (Allocation Failure) 30624K->435K(72384K), 0.0002100 secs]
5.634: [GC (Allocation Failure) 29745K->435K(71488K), 0.0002240 secs]
5.650: [GC (Allocation Failure) 28768K->435K(70592K), 0.0002140 secs]
5.680: [GC (Allocation Failure) 27889K->435K(69760K), 0.0002120 secs]
5.693: [GC (Allocation Failure) 27107K->435K(68992K), 0.0002110 secs]
5.728: [GC (Allocation Failure) 26326K->435K(68224K), 0.0002010 secs]
5.777: [GC (Allocation Failure) 25545K->435K(67520K), 0.0002210 secs]
5.791: [GC (Allocation Failure) 24857K->435K(66816K), 0.0002730 secs]
5.804: [GC (Allocation Failure) 24173K->435K(71616K), 0.0002160 secs]
5.823: [GC (Allocation Failure) 28963K->435K(77376K), 0.0002130 secs]
5.845: [GC (Allocation Failure) 34726K->435K(76224K), 0.0001990 secs]
5.936: [GC (Allocation Failure) 33554K->435K(75136K), 0.0002030 secs]
5.954: [GC (Allocation Failure) 32479K->435K(74112K), 0.0002130 secs]
5.969: [GC (Allocation Failure) 31405K->435K(73152K), 0.0002000 secs]
6.031: [GC (Allocation Failure) 30428K->435K(72192K), 0.0002250 secs]
6.049: [GC (Allocation Failure) 29549K->435K(71296K), 0.0002030 secs]
6.064: [GC (Allocation Failure) 28572K->435K(70400K), 0.0002020 secs]
6.170: [GC (Allocation Failure) 27693K->435K(69568K), 0.0002170 secs]
6.234: [GC (Allocation Failure) 26912K->435K(68800K), 0.0002210 secs]
6.252: [GC (Allocation Failure) 26131K->435K(68032K), 0.0002710 secs]
6.269: [GC (Allocation Failure) 25349K->435K(67328K), 0.0002100 secs]
6.282: [GC (Allocation Failure) 24662K->435K(72192K), 0.0003260 secs]
6.331: [GC (Allocation Failure) 29549K->435K(71296K), 0.0002030 secs]
6.349: [GC (Allocation Failure) 28572K->435K(70400K), 0.0002050 secs]
6.363: [GC (Allocation Failure) 27693K->435K(75904K), 0.0002020 secs]
6.427: [GC (Allocation Failure) 33261K->435K(74816K), 0.0002210 secs]
6.445: [GC (Allocation Failure) 32089K->435K(73792K), 0.0002140 secs]
6.463: [GC (Allocation Failure) 31112K->435K(72832K), 0.0002130 secs]
6.482: [GC (Allocation Failure) 30135K->435K(71872K), 0.0002040 secs]
6.497: [GC (Allocation Failure) 29158K->435K(70976K), 0.0002150 secs]
6.577: [GC (Allocation Failure) 28279K->435K(70144K), 0.0002050 secs]
6.630: [GC (Allocation Failure) 27498K->435K(69312K), 0.0002320 secs]
6.648: [GC (Allocation Failure) 26619K->435K(68544K), 0.0002070 secs]
6.679: [GC (Allocation Failure) 25838K->435K(67776K), 0.0002130 secs]
6.780: [GC (Allocation Failure) 25052K->435K(67072K), 0.0002140 secs]
6.829: [GC (Allocation Failure) 24369K->435K(66368K), 0.0002030 secs]
6.863: [GC (Allocation Failure) 23685K->435K(65728K), 0.0002810 secs]
6.880: [GC (Allocation Failure) 23001K->435K(65088K), 0.0002260 secs]
6.932: [GC (Allocation Failure) 22415K->435K(64512K), 0.0002140 secs]
6.947: [GC (Allocation Failure) 21829K->435K(63936K), 0.0001990 secs]
6.963: [GC (Allocation Failure) 21243K->435K(63360K), 0.0002750 secs]
6.977: [GC (Allocation Failure) 20657K->435K(67456K), 0.0002260 secs]
6.995: [GC (Allocation Failure) 24759K->435K(72384K), 0.0002030 secs]
7.082: [GC (Allocation Failure) 29745K->435K(71488K), 0.0002840 secs]
7.132: [GC (Allocation Failure) 28768K->435K(70592K), 0.0002040 secs]
7.170: [GC (Allocation Failure) 27889K->435K(69760K), 0.0002150 secs]
7.235: [GC (Allocation Failure) 27107K->435K(68992K), 0.0002160 secs]
7.250: [GC (Allocation Failure) 26326K->435K(68224K), 0.0002740 secs]
7.265: [GC (Allocation Failure) 25545K->435K(67520K), 0.0002190 secs]
7.276: [GC (Allocation Failure) 24857K->435K(72448K), 0.0002280 secs]
7.293: [GC (Allocation Failure) 29745K->435K(78336K), 0.0001990 secs]
7.309: [GC (Allocation Failure) 35605K->435K(85440K), 0.0002120 secs]
7.340: [GC (Allocation Failure) 42735K->435K(83968K), 0.0002200 secs]
7.359: [GC (Allocation Failure) 41270K->435K(92160K), 0.0002240 secs]
7.384: [GC (Allocation Failure) 49474K->435K(90368K), 0.0001990 secs]
7.405: [GC (Allocation Failure) 47716K->435K(88640K), 0.0002130 secs]
7.429: [GC (Allocation Failure) 45958K->435K(86976K), 0.0002110 secs]
7.452: [GC (Allocation Failure) 44298K->435K(85376K), 0.0002170 secs]
7.474: [GC (Allocation Failure) 42735K->435K(83904K), 0.0002130 secs]
7.496: [GC (Allocation Failure) 41172K->435K(82496K), 0.0001990 secs]
7.517: [GC (Allocation Failure) 39805K->435K(81152K), 0.0002080 secs]
7.538: [GC (Allocation Failure) 38437K->435K(79872K), 0.0002200 secs]
7.668: [GC (Allocation Failure) 37168K->435K(78656K), 0.0002090 secs]
7.683: [GC (Allocation Failure) 35996K->435K(77440K), 0.0002750 secs]
7.737: [GC (Allocation Failure) 34726K->435K(76288K), 0.0002120 secs]
7.755: [GC (Allocation Failure) 33554K->435K(75200K), 0.0002000 secs]
7.782: [GC (Allocation Failure) 32479K->435K(74176K), 0.0002150 secs]
7.831: [GC (Allocation Failure) 31503K->435K(73152K), 0.0002120 secs]
7.848: [GC (Allocation Failure) 30428K->435K(72192K), 0.0002720 secs]
7.861: [GC (Allocation Failure) 29549K->435K(71296K), 0.0002030 secs]
7.880: [GC (Allocation Failure) 28572K->435K(76992K), 0.0002590 secs]
7.973: [GC (Allocation Failure) 34335K->435K(75904K), 0.0002030 secs]
8.036: [GC (Allocation Failure) 33261K->435K(74816K), 0.0002160 secs]
8.051: [GC (Allocation Failure) 32089K->435K(81216K), 0.0004200 secs]
8.084: [GC (Allocation Failure) 38535K->435K(88896K), 0.0002060 secs]
8.138: [GC (Allocation Failure) 46251K->435K(87232K), 0.0002030 secs]
8.173: [GC (Allocation Failure) 44591K->435K(85632K), 0.0002100 secs]
8.196: [GC (Allocation Failure) 42930K->435K(84096K), 0.0002120 secs]
8.217: [GC (Allocation Failure) 41367K->435K(82624K), 0.0002090 secs]
8.289: [GC (Allocation Failure) 39902K->435K(81280K), 0.0002050 secs]
8.310: [GC (Allocation Failure) 38633K->435K(80000K), 0.0002060 secs]
8.327: [GC (Allocation Failure) 37363K->435K(78720K), 0.0002000 secs]
8.366: [GC (Allocation Failure) 35996K->435K(77504K), 0.0002130 secs]
8.385: [GC (Allocation Failure) 34823K->435K(76352K), 0.0002040 secs]
8.419: [GC (Allocation Failure) 33651K->435K(75264K), 0.0002120 secs]
8.433: [GC (Allocation Failure) 32577K->435K(74240K), 0.0002020 secs]
8.536: [GC (Allocation Failure) 31600K->435K(73216K), 0.0002190 secs]
8.549: [GC (Allocation Failure) 30526K->435K(72256K), 0.0002150 secs]
8.566: [GC (Allocation Failure) 29549K->435K(71360K), 0.0002000 secs]
8.583: [GC (Allocation Failure) 28670K->435K(77056K), 0.0002790 secs]
8.602: [GC (Allocation Failure) 34335K->435K(83904K), 0.0002290 secs]
8.624: [GC (Allocation Failure) 41172K->435K(82496K), 0.0002080 secs]
8.690: [GC (Allocation Failure) 39805K->435K(81152K), 0.0002160 secs]
8.710: [GC (Allocation Failure) 38437K->435K(88768K), 0.0003740 secs]
8.731: [GC (Allocation Failure) 46056K->435K(87104K), 0.0002100 secs]
8.838: [GC (Allocation Failure) 44395K->435K(85504K), 0.0002120 secs]
8.870: [GC (Allocation Failure) 42833K->435K(83968K), 0.0002420 secs]
8.892: [GC (Allocation Failure) 41270K->435K(82560K), 0.0002040 secs]
8.909: [GC (Allocation Failure) 39902K->435K(81216K), 0.0002130 secs]
8.930: [GC (Allocation Failure) 38535K->435K(79936K), 0.0002130 secs]
8.950: [GC (Allocation Failure) 37265K->435K(78656K), 0.0002020 secs]
8.965: [GC (Allocation Failure) 35996K->435K(77440K), 0.0002030 secs]
8.988: [GC (Allocation Failure) 34726K->435K(76288K), 0.0002810 secs]
9.007: [GC (Allocation Failure) 33554K->435K(75200K), 0.0002040 secs]
9.021: [GC (Allocation Failure) 32479K->435K(81664K), 0.0002180 secs]
9.038: [GC (Allocation Failure) 39023K->435K(89408K), 0.0002120 secs]
9.144: [GC (Allocation Failure) 46739K->435K(87744K), 0.0002780 secs]
9.167: [GC (Allocation Failure) 45079K->435K(86144K), 0.0002750 secs]
9.186: [GC (Allocation Failure) 43419K->435K(84608K), 0.0002120 secs]
9.242: [GC (Allocation Failure) 41953K->435K(83136K), 0.0002100 secs]
9.260: [GC (Allocation Failure) 40488K->435K(81728K), 0.0002110 secs]
9.287: [GC (Allocation Failure) 39023K->435K(80384K), 0.0002150 secs]
9.369: [GC (Allocation Failure) 37656K->435K(79104K), 0.0002130 secs]
9.388: [GC (Allocation Failure) 36386K->435K(77888K), 0.0002010 secs]
9.435: [GC (Allocation Failure) 35214K->435K(76736K), 0.0002020 secs]
9.485: [GC (Allocation Failure) 34042K->435K(75648K), 0.0002230 secs]
9.503: [GC (Allocation Failure) 32968K->435K(74560K), 0.0002200 secs]
9.534: [GC (Allocation Failure) 31893K->435K(73536K), 0.0002110 secs]
9.547: [GC (Allocation Failure) 30819K->435K(72576K), 0.0002000 secs]
9.560: [GC (Allocation Failure) 29842K->435K(71680K), 0.0002020 secs]
9.587: [GC (Allocation Failure) 28963K->435K(70784K), 0.0002130 secs]
9.603: [GC (Allocation Failure) 28084K->435K(76352K), 0.0002740 secs]
9.618: [GC (Allocation Failure) 33651K->435K(83008K), 0.0002150 secs]
9.688: [GC (Allocation Failure) 40293K->435K(81600K), 0.0002760 secs]
9.737: [GC (Allocation Failure) 38926K->435K(80256K), 0.0002250 secs]
9.757: [GC (Allocation Failure) 37558K->435K(78976K), 0.0001980 secs]
9.777: [GC (Allocation Failure) 36289K->435K(77760K), 0.0002140 secs]
9.796: [GC (Allocation Failure) 35116K->435K(76608K), 0.0002020 secs]
9.835: [GC (Allocation Failure) 33944K->435K(75520K), 0.0002030 secs]
9.977: [GC (Allocation Failure) 32870K->435K(74496K), 0.0002200 secs]
9.995: [GC (Allocation Failure) 31796K->435K(73472K), 0.0002130 secs]
10.013: [GC (Allocation Failure) 30819K->435K(72512K), 0.0002150 secs]
10.030: [GC (Allocation Failure) 29842K->435K(71616K), 0.0002280 secs]
10.042: [GC (Allocation Failure) 28963K->435K(77376K), 0.0002270 secs]
10.069: [GC (Allocation Failure) 34726K->435K(76224K), 0.0002050 secs]
10.089: [GC (Allocation Failure) 33554K->435K(75136K), 0.0002160 secs]
10.103: [GC (Allocation Failure) 32479K->435K(81600K), 0.0002030 secs]
10.142: [GC (Allocation Failure) 38926K->435K(80256K), 0.0002220 secs]
10.158: [GC (Allocation Failure) 37558K->435K(78976K), 0.0002000 secs]
10.174: [GC (Allocation Failure) 36289K->435K(77760K), 0.0002020 secs]
10.286: [GC (Allocation Failure) 35116K->435K(76608K), 0.0002130 secs]
10.340: [GC (Allocation Failure) 33944K->435K(75520K), 0.0002210 secs]
10.355: [GC (Allocation Failure) 32870K->435K(74496K), 0.0001990 secs]
10.369: [GC (Allocation Failure) 31796K->435K(73472K), 0.0002030 secs]
10.382: [GC (Allocation Failure) 30819K->435K(79552K), 0.0002030 secs]
10.420: [GC (Allocation Failure) 36875K->435K(78336K), 0.0002050 secs]
10.469: [GC (Allocation Failure) 35605K->435K(77184K), 0.0002150 secs]
10.484: [GC (Allocation Failure) 34530K->435K(76032K), 0.0002040 secs]
10.572: [GC (Allocation Failure) 33358K->435K(74944K), 0.0002180 secs]
10.586: [GC (Allocation Failure) 32284K->435K(73920K), 0.0002030 secs]
10.599: [GC (Allocation Failure) 31210K->435K(72960K), 0.0002010 secs]
10.612: [GC (Allocation Failure) 30233K->435K(78976K), 0.0002020 secs]
10.628: [GC (Allocation Failure) 36289K->435K(86208K), 0.0002020 secs]
10.646: [GC (Allocation Failure) 43516K->435K(94848K), 0.0002180 secs]
10.694: [GC (Allocation Failure) 52115K->435K(92928K), 0.0002130 secs]
10.719: [GC (Allocation Failure) 50260K->435K(91072K), 0.0002670 secs]
10.745: [GC (Allocation Failure) 48400K->435K(89280K), 0.0002090 secs]
10.769: [GC (Allocation Failure) 46642K->435K(87616K), 0.0002010 secs]
10.793: [GC (Allocation Failure) 44884K->435K(86016K), 0.0002110 secs]
10.815: [GC (Allocation Failure) 43321K->435K(84480K), 0.0002150 secs]
10.838: [GC (Allocation Failure) 41758K->435K(83008K), 0.0001990 secs]
10.855: [GC (Allocation Failure) 40293K->435K(81600K), 0.0002090 secs]
10.876: [GC (Allocation Failure) 38926K->435K(80256K), 0.0002100 secs]
10.892: [GC (Allocation Failure) 37558K->435K(78976K), 0.0002260 secs]
10.908: [GC (Allocation Failure) 36289K->435K(77760K), 0.0002000 secs]
10.923: [GC (Allocation Failure) 35116K->435K(84736K), 0.0001980 secs]
10.990: [GC (Allocation Failure) 42051K->435K(83264K), 0.0002350 secs]
11.008: [GC (Allocation Failure) 40586K->435K(81856K), 0.0002100 secs]
11.139: [GC (Allocation Failure) 39219K->435K(80512K), 0.0002140 secs]
11.155: [GC (Allocation Failure) 37851K->435K(79232K), 0.0001990 secs]
11.173: [GC (Allocation Failure) 36582K->435K(78016K), 0.0002670 secs]
11.192: [GC (Allocation Failure) 35312K->435K(76864K), 0.0002110 secs]
11.211: [GC (Allocation Failure) 34140K->435K(83648K), 0.0002680 secs]
11.233: [GC (Allocation Failure) 40977K->435K(82240K), 0.0002000 secs]
11.250: [GC (Allocation Failure) 39512K->435K(80896K), 0.0002110 secs]
11.267: [GC (Allocation Failure) 38242K->435K(79616K), 0.0002020 secs]
11.289: [GC (Allocation Failure) 36972K->435K(78400K), 0.0002190 secs]
11.346: [GC (Allocation Failure) 35702K->435K(77248K), 0.0002430 secs]
11.366: [GC (Allocation Failure) 34530K->435K(76096K), 0.0002140 secs]
11.381: [GC (Allocation Failure) 33456K->435K(75008K), 0.0002130 secs]
11.398: [GC (Allocation Failure) 32284K->435K(73984K), 0.0002130 secs]
11.412: [GC (Allocation Failure) 31307K->435K(80192K), 0.0002040 secs]
11.439: [GC (Allocation Failure) 37461K->435K(78912K), 0.0002120 secs]
11.459: [GC (Allocation Failure) 36191K->435K(77696K), 0.0002000 secs]
11.542: [GC (Allocation Failure) 35019K->435K(76544K), 0.0002070 secs]
11.557: [GC (Allocation Failure) 33847K->435K(75456K), 0.0002090 secs]
11.573: [GC (Allocation Failure) 32772K->435K(74432K), 0.0002080 secs]
11.587: [GC (Allocation Failure) 31698K->435K(80704K), 0.0002010 secs]
11.672: [GC (Allocation Failure) 38047K->435K(79424K), 0.0002120 secs]
11.688: [GC (Allocation Failure) 36777K->435K(78208K), 0.0002130 secs]
11.703: [GC (Allocation Failure) 35507K->435K(77056K), 0.0002000 secs]
11.788: [GC (Allocation Failure) 34335K->435K(75904K), 0.0002240 secs]
11.806: [GC (Allocation Failure) 33261K->435K(74816K), 0.0002080 secs]
11.837: [GC (Allocation Failure) 32089K->435K(73792K), 0.0002770 secs]
11.887: [GC (Allocation Failure) 31112K->435K(72832K), 0.0002140 secs]
11.964: [GC (Allocation Failure) 30135K->435K(71872K), 0.0002240 secs]
11.977: [GC (Allocation Failure) 29158K->435K(70976K), 0.0002120 secs]
12.040: [GC (Allocation Failure) 28279K->435K(70144K), 0.0002090 secs]
12.056: [GC (Allocation Failure) 27498K->435K(69312K), 0.0002180 secs]
12.068: [GC (Allocation Failure) 26619K->435K(74560K), 0.0002640 secs]
12.141: [GC (Allocation Failure) 31893K->435K(73536K), 0.0002150 secs]
12.158: [GC (Allocation Failure) 30819K->435K(72576K), 0.0002110 secs]
12.187: [GC (Allocation Failure) 29842K->435K(71680K), 0.0002110 secs]
12.203: [GC (Allocation Failure) 28963K->435K(70784K), 0.0002110 secs]
12.340: [GC (Allocation Failure) 28084K->435K(69952K), 0.0002130 secs]
12.356: [GC (Allocation Failure) 27303K->435K(69120K), 0.0002350 secs]
12.370: [GC (Allocation Failure) 26424K->435K(74368K), 0.0002860 secs]
12.419: [GC (Allocation Failure) 31698K->435K(73344K), 0.0002160 secs]
12.436: [GC (Allocation Failure) 30624K->435K(72384K), 0.0002100 secs]
12.449: [GC (Allocation Failure) 29745K->435K(78272K), 0.0002150 secs]
12.474: [GC (Allocation Failure) 35605K->435K(77120K), 0.0002240 secs]
12.490: [GC (Allocation Failure) 34433K->435K(83968K), 0.0003270 secs]
12.574: [GC (Allocation Failure) 41270K->435K(82560K), 0.0002510 secs]
12.595: [GC (Allocation Failure) 39902K->435K(81216K), 0.0002030 secs]
12.612: [GC (Allocation Failure) 38535K->435K(79936K), 0.0002130 secs]
12.628: [GC (Allocation Failure) 37265K->435K(87360K), 0.0002120 secs]
12.669: [GC (Allocation Failure) 44688K->435K(85760K), 0.0002040 secs]
12.697: [GC (Allocation Failure) 43028K->435K(84224K), 0.0002200 secs]
12.718: [GC (Allocation Failure) 41563K->435K(82752K), 0.0002000 secs]
12.736: [GC (Allocation Failure) 40098K->435K(81344K), 0.0002120 secs]
12.752: [GC (Allocation Failure) 38633K->435K(80000K), 0.0002020 secs]
12.772: [GC (Allocation Failure) 37363K->435K(78720K), 0.0002210 secs]
12.790: [GC (Allocation Failure) 35996K->435K(77504K), 0.0002350 secs]
12.875: [GC (Allocation Failure) 34823K->435K(76352K), 0.0002120 secs]
12.889: [GC (Allocation Failure) 33651K->435K(75264K), 0.0002050 secs]
12.903: [GC (Allocation Failure) 32577K->435K(74240K), 0.0002020 secs]
12.975: [GC (Allocation Failure) 31600K->435K(73216K), 0.0002200 secs]
12.989: [GC (Allocation Failure) 30526K->435K(79296K), 0.0003200 secs]
13.041: [GC (Allocation Failure) 36582K->435K(78080K), 0.0002250 secs]
13.056: [GC (Allocation Failure) 35409K->435K(85120K), 0.0002140 secs]
13.098: [GC (Allocation Failure) 42442K->435K(83648K), 0.0002230 secs]
13.120: [GC (Allocation Failure) 40977K->435K(82240K), 0.0002290 secs]
13.138: [GC (Allocation Failure) 39512K->435K(80896K), 0.0002140 secs]
13.154: [GC (Allocation Failure) 38242K->435K(79616K), 0.0002120 secs]
13.195: [GC (Allocation Failure) 36972K->435K(78400K), 0.0002090 secs]
13.215: [GC (Allocation Failure) 35702K->435K(77248K), 0.0002090 secs]
13.234: [GC (Allocation Failure) 34530K->435K(76096K), 0.0002120 secs]
13.249: [GC (Allocation Failure) 33456K->435K(75008K), 0.0002120 secs]
13.267: [GC (Allocation Failure) 32284K->435K(73984K), 0.0002200 secs]
13.293: [GC (Allocation Failure) 31307K->435K(73024K), 0.0002090 secs]
13.306: [GC (Allocation Failure) 30331K->435K(79040K), 0.0002180 secs]
13.326: [GC (Allocation Failure) 36386K->435K(86272K), 0.0002090 secs]
13.345: [GC (Allocation Failure) 43614K->435K(84736K), 0.0002020 secs]
13.497: [GC (Allocation Failure) 42051K->435K(83264K), 0.0002210 secs]
13.519: [GC (Allocation Failure) 40586K->435K(81856K), 0.0002100 secs]
13.540: [GC (Allocation Failure) 39219K->435K(80512K), 0.0002090 secs]
13.579: [GC (Allocation Failure) 37851K->435K(79232K), 0.0003180 secs]
13.641: [GC (Allocation Failure) 36582K->435K(78016K), 0.0002030 secs]
13.676: [GC (Allocation Failure) 35312K->435K(76864K), 0.0002200 secs]
13.695: [GC (Allocation Failure) 34140K->435K(75776K), 0.0002210 secs]
13.790: [GC (Allocation Failure) 33065K->435K(74688K), 0.0002740 secs]
13.815: [GC (Allocation Failure) 31991K->435K(73664K), 0.0002170 secs]
13.832: [GC (Allocation Failure) 31014K->435K(72704K), 0.0002110 secs]
13.893: [GC (Allocation Failure) 30038K->435K(71808K), 0.0002040 secs]
13.906: [GC (Allocation Failure) 29158K->435K(70912K), 0.0002150 secs]
13.922: [GC (Allocation Failure) 28182K->435K(70080K), 0.0002110 secs]
14.042: [GC (Allocation Failure) 27400K->435K(69248K), 0.0002020 secs]
14.057: [GC (Allocation Failure) 26521K->435K(68480K), 0.0002090 secs]
14.089: [GC (Allocation Failure) 25838K->435K(67712K), 0.0002250 secs]
14.100: [GC (Allocation Failure) 25052K->435K(67008K), 0.0002030 secs]
14.141: [GC (Allocation Failure) 24369K->435K(66304K), 0.0002170 secs]
14.155: [GC (Allocation Failure) 23587K->435K(65664K), 0.0002270 secs]
14.170: [GC (Allocation Failure) 23001K->435K(70208K), 0.0002750 secs]
14.189: [GC (Allocation Failure) 27498K->435K(75648K), 0.0002130 secs]
14.203: [GC (Allocation Failure) 32968K->435K(82176K), 0.0002110 secs]
14.224: [GC (Allocation Failure) 39512K->435K(90048K), 0.0002730 secs]
14.244: [GC (Allocation Failure) 47325K->435K(99456K), 0.0002020 secs]
14.352: [GC (Allocation Failure) 56804K->435K(97280K), 0.0002030 secs]
14.377: [GC (Allocation Failure) 54557K->435K(95232K), 0.0002700 secs]
